Category,Asset Name,Asset Type,Unity Path,Source Package / Folder,Likely Usage,Used In Scene,Scene Path,Notes
"Unknown","SM_Item_Ammo_762_Open_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_762_Open_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Ammo_9mm_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_9mm_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Ammo_9mm_Open_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_9mm_Open_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Props","SM_Item_Ammo_Crate_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_Crate_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Props","SM_Item_Ammo_Crate_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_Crate_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Props","SM_Item_Ammo_Crate_03","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_Crate_03.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Props","SM_Item_Ammo_Crate_04","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_Crate_04.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Props","SM_Item_Ammo_Paper_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_Paper_01.prefab","PolygonApocalypse","Paper decoration","No","","Third-party imported asset; Paper asset, collision should usually be skipped; Check collider/NavMesh needs manually"
"Props","SM_Item_Ammo_Paper_Open_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Ammo_Paper_Open_01.prefab","PolygonApocalypse","Paper decoration","No","","Third-party imported asset; Paper asset, collision should usually be skipped; Check collider/NavMesh needs manually"
"Props","SM_Item_Battery_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Battery_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Props","SM_Item_Battery_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Battery_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_BeerCup_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_BeerCup_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_BeerCup_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_BeerCup_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Binoculars_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Binoculars_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Book_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Book_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Book_Open_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Book_Open_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Bottle_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Bottle_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Bottle_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Bottle_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Bread_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Bread_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Bullet_Rifle_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Bullet_Rifle_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Bullet_Shotgun_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Bullet_Shotgun_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Camera_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Camera_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_03","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_03.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_04","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_04.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_05","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_05.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_06","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_06.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_07","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_07.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_08","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_08.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Can_09","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Can_09.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Compass_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Compass_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Craft_Knife_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Craft_Knife_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Drink_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Drink_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Drink_Bottle_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Drink_Bottle_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Drink_Bottle_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Drink_Bottle_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Drink_Whistle_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Drink_Whistle_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Duffle_Bag_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Duffle_Bag_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Fishing_Rod_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Fishing_Rod_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Frypan_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Frypan_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Frypan_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Frypan_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Jar_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Jar_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Laptop_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Laptop_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Lighting","SM_Item_Lighter_Flip_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Lighter_Flip_01.prefab","PolygonApocalypse","Lighting prop","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Log_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Log_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Log_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Log_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Log_03","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Log_03.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Log_04","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Log_04.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Log_05","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Log_05.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Matches_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Matches_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Meat_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Meat_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Meat_Cooked_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Meat_Cooked_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_MouseTrap_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_MouseTrap_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Environment","SM_Item_Mushroom_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Mushroom_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Environment","SM_Item_Mushroom_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Mushroom_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Phone_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Phone_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Pills_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Pills_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Potatoe_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Potatoe_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Potatoe_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Potatoe_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Rice_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Rice_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Rice_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Rice_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Rope_Detailed_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Rope_Detailed_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Shop_Goods_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Shop_Goods_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Shop_Goods_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Shop_Goods_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Shop_Goods_04","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Shop_Goods_04.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Shop_Goods_05","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Shop_Goods_05.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Shop_Goods_06","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Shop_Goods_06.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_SmartPhone_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_SmartPhone_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Stick_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Stick_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Stick_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Stick_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_Tape_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_Tape_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_ToiletRoll_02","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_ToiletRoll_02.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
"Unknown","SM_Item_WalkieTalkie_01","Prefab","Assets/PolygonApocalypse/Prefabs/Item/SM_Item_WalkieTalkie_01.prefab","PolygonApocalypse","General art asset","No","","Third-party imported asset; Check collider/NavMesh needs manually"
